"Time (s)","Latitude (°)","Longitude (°)","Altitude (m)","Altitude WGS84 (m)","Speed (m/s)","Direction (°)","Distance (km)","Horizontal Accuracy (m)","Vertical Accuracy (m)","Satellites"
9.953850436E1,2.998700626E1,3.144134729E1,3.060561692E2,3.230811820E2,1.529272621E0,1.783872464E2,6.991214525E-2,4.896081479E0,3.138936633E0,-1.000000000E0
1.005385001E2,2.998699077E1,3.144134676E1,3.060709174E2,3.230959589E2,1.644023030E0,1.877094807E2,7.185441066E-2,4.902571292E0,3.128790782E0,-1.000000000E0
1.015384966E2,2.998697465E1,3.144135453E1,3.061804950E2,3.232055706E2,1.550480341E0,1.667010825E2,7.555546753E-2,4.924927055E0,3.093481944E0,-1.000000000E0
1.025384939E2,2.998694151E1,3.144135812E1,3.060470019E2,3.230721412E2,2.496743822E0,1.767786612E2,7.879949770E-2,4.938100373E0,3.072409762E0,-1.000000000E0
1.035384898E2,2.998692328E1,3.144138442E1,3.058333911E2,3.228585780E2,2.235633377E0,1.496344564E2,8.137748524E-2,4.947009314E0,3.058044453E0,-1.000000000E0
1.045384865E2,2.998690971E1,3.144140612E1,3.057655430E2,3.227907664E2,2.118975273E0,1.389360780E2,8.309489827E-2,4.952838562E0,3.048594302E0,-1.000000000E0
1.055384831E2,2.998690642E1,3.144142354E1,3.054062058E2,3.224314442E2,1.552056886E0,1.056057296E2,8.669168376E-2,4.956314040E0,3.042940712E0,-1.000000000E0
1.065384792E2,2.998689850E1,3.144145975E1,3.055325337E2,3.225578054E2,2.317789105E0,1.048017906E2,8.924639792E-2,4.962756454E0,3.032422367E0,-1.000000000E0
1.075384758E2,2.998688190E1,3.144147809E1,3.055260129E2,3.225513250E2,2.151928996E0,1.269775366E2,9.238691943E-2,4.975905971E0,3.010796705E0,-1.000000000E0
1.085384725E2,2.998686296E1,3.144150228E1,3.057127425E2,3.227381024E2,2.335968744E0,1.328860117E2,9.601114787E-2,4.973167207E0,3.015318385E0,-1.000000000E0
