"Time (s)","Latitude (°)","Longitude (°)","Altitude (m)","Altitude WGS84 (m)","Speed (m/s)","Direction (°)","Distance (km)","Horizontal Accuracy (m)","Vertical Accuracy (m)","Satellites"
1.564873896E2,2.998605665E1,3.143821046E1,3.013868036E2,3.184119873E2,3.609999895E0,2.707999878E2,6.765641541E-1,9.935046196E0,2.500000000E0,4.200000000E1
1.574873524E2,2.998605672E1,3.143817482E1,3.014931452E2,3.185183105E2,3.599999905E0,2.708999939E2,6.801033044E-1,9.935046196E0,2.500000000E0,3.900000000E1
1.584878495E2,2.998605511E1,3.143813812E1,3.016574676E2,3.186826172E2,3.609999895E0,2.682000122E2,6.835055437E-1,9.935046196E0,2.500000000E0,4.100000000E1
1.594877010E2,2.998605072E1,3.143810316E1,3.018379582E2,3.188630981E2,3.589999914E0,2.620000000E2,6.866421065E-1,9.935046196E0,2.500000000E0,4.200000000E1
1.604874610E2,2.998604591E1,3.143807107E1,3.023601213E2,3.193852539E2,3.250000000E0,2.620000000E2,6.894883924E-1,9.935046196E0,2.500000000E0,4.200000000E1
1.614873279E2,2.998604036E1,3.143804222E1,3.025000183E2,3.195251465E2,2.900000095E0,2.576000061E2,6.922205659E-1,9.935046196E0,2.500000000E0,4.000000000E1
1.624871422E2,2.998603318E1,3.143801509E1,3.025522648E2,3.195773926E2,2.839999914E0,2.533000031E2,6.951293987E-1,9.935046196E0,2.500000000E0,4.000000000E1
1.634872702E2,2.998602038E1,3.143798875E1,3.015951010E2,3.186202393E2,3.079999924E0,2.435000000E2,6.980350780E-1,9.935046196E0,2.500000000E0,4.100000000E1
1.644876436E2,2.998600277E1,3.143796646E1,3.006962758E2,3.177214355E2,2.970000029E0,2.318999939E2,6.985747365E-1,9.935046196E0,2.500000000E0,4.200000000E1
1.654872309E2,2.998599898E1,3.143796996E1,3.008782738E2,3.179034424E2,0.000000000E0,NaN,7.010916109E-1,9.935046196E0,2.500000000E0,3.900000000E1
1.664872894E2,2.998597676E1,3.143796498E1,3.012147826E2,3.182399902E2,2.799999952E0,1.878000031E2,7.052155077E-1,9.935046196E0,2.500000000E0,4.200000000E1
1.674876785E2,2.998593984E1,3.143796092E1,3.003251893E2,3.173504639E2,3.809999943E0,1.868000031E2,7.126246937E-1,9.935046196E0,2.500000000E0,4.100000000E1
1.684875829E2,2.998587364E1,3.143795217E1,2.991314665E2,3.161568604E2,4.179999828E0,1.821999969E2,7.170440744E-1,1.007034206E1,2.500000000E0,4.000000000E1
1.694877635E2,2.998583393E1,3.143795408E1,2.986180856E2,3.156435547E2,4.309999943E0,1.808999939E2,7.210154584E-1,1.008511448E1,2.500000000E0,4.100000000E1
1.704877202E2,2.998579829E1,3.143795676E1,2.991193604E2,3.161448975E2,4.349999905E0,1.811000061E2,7.259063029E-1,9.935046196E0,2.500000000E0,4.100000000E1
1.714873592E2,2.998575431E1,3.143795748E1,2.991424711E2,3.161680908E2,4.409999847E0,1.810000000E2,7.305791927E-1,9.935046196E0,2.500000000E0,3.300000000E1
1.724878656E2,2.998571231E1,3.143795913E1,2.990934416E2,3.161191406E2,4.440000057E0,1.808000031E2,7.351572697E-1,9.935046196E0,2.500000000E0,3.400000000E1
1.734872995E2,2.998567115E1,3.143795800E1,2.988528257E2,3.158786011E2,4.280000210E0,1.800000000E2,7.396063064E-1,9.935046196E0,2.500000000E0,3.900000000E1
1.744871889E2,2.998563114E1,3.143795765E1,2.986167891E2,3.156426392E2,4.500000000E0,1.806999969E2,7.440048098E-1,9.935046196E0,2.500000000E0,4.100000000E1
1.754877585E2,2.998559159E1,3.143795849E1,2.981444247E2,3.151703491E2,4.360000134E0,1.803999939E2,7.483781436E-1,9.935046196E0,2.500000000E0,4.200000000E1
1.764875529E2,2.998555228E1,3.143795995E1,2.976726098E2,3.146986084E2,4.380000114E0,1.795000000E2,7.528793687E-1,9.935046196E0,2.500000000E0,4.200000000E1
1.774873123E2,2.998551180E1,3.143796018E1,2.979098386E2,3.149359131E2,4.559999943E0,1.803000031E2,7.573866475E-1,9.935046196E0,2.500000000E0,4.300000000E1
1.784871740E2,2.998547127E1,3.143795945E1,2.977045630E2,3.147307129E2,4.369999886E0,1.816999969E2,7.621324532E-1,9.935046196E0,2.500000000E0,4.400000000E1
1.794877520E2,2.998542859E1,3.143795937E1,2.974437411E2,3.144699707E2,4.920000076E0,1.815000000E2,7.664959670E-1,9.935046196E0,2.500000000E0,4.200000000E1
1.804873120E2,2.998538935E1,3.143795891E1,2.970266758E2,3.140529785E2,4.250000000E0,1.811000061E2,7.708515068E-1,9.935046196E0,2.500000000E0,4.300000000E1
1.814871427E2,2.998535018E1,3.143795909E1,2.967125156E2,3.137388916E2,4.409999847E0,1.801999969E2,7.752377632E-1,9.935046196E0,2.500000000E0,4.100000000E1
1.824872600E2,2.998531074E1,3.143795992E1,2.967588281E2,3.137852783E2,4.400000095E0,1.788000031E2,7.796810837E-1,9.935046196E0,2.500000000E0,4.200000000E1
1.834870721E2,2.998527080E1,3.143796137E1,2.964186648E2,3.134451904E2,4.480000019E0,1.785000000E2,7.840948118E-1,9.935046196E0,2.500000000E0,4.200000000E1
1.844870149E2,2.998523112E1,3.143796257E1,2.963652453E2,3.133918457E2,4.380000114E0,1.793000031E2,7.886771612E-1,9.935046196E0,2.500000000E0,4.100000000E1
1.854877518E2,2.998518991E1,3.143796249E1,2.959787547E2,3.130054321E2,4.500000000E0,1.803999939E2,7.932654172E-1,9.935046196E0,2.500000000E0,4.400000000E1
1.864876633E2,2.998514868E1,3.143796058E1,2.954420575E2,3.124688110E2,4.429999828E0,1.818000031E2,7.976533060E-1,9.935046196E0,2.500000000E0,4.400000000E1
1.874872558E2,2.998510922E1,3.143796022E1,2.946987588E2,3.117255859E2,4.380000114E0,1.808999939E2,8.020926354E-1,9.935046196E0,2.500000000E0,4.400000000E1
1.884872508E2,2.998506930E1,3.143796086E1,2.946031638E2,3.116300659E2,4.389999866E0,1.798999939E2,8.064802162E-1,9.935046196E0,2.500000000E0,4.500000000E1
1.894871818E2,2.998502987E1,3.143796259E1,2.945332040E2,3.115601807E2,4.329999924E0,1.791000061E2,8.108117174E-1,9.935046196E0,2.500000000E0,4.400000000E1
1.904873700E2,2.998499097E1,3.143796496E1,2.942619508E2,3.112890015E2,4.230000019E0,1.778999939E2,8.150472566E-1,9.935046196E0,2.500000000E0,4.600000000E1
1.914872626E2,2.998495297E1,3.143796800E1,2.942603524E2,3.112874756E2,3.839999914E0,1.750000000E2,8.190526455E-1,9.935046196E0,2.500000000E0,4.300000000E1
1.924871489E2,2.998491739E1,3.143797449E1,2.940314007E2,3.110585938E2,3.710000038E0,1.703000031E2,8.229055656E-1,9.935046196E0,2.500000000E0,4.300000000E1
1.934869585E2,2.998488355E1,3.143798309E1,2.940780249E2,3.111052856E2,3.539999962E0,1.660000000E2,8.268395395E-1,9.935046196E0,2.500000000E0,4.400000000E1
1.944878874E2,2.998484939E1,3.143799372E1,2.939343399E2,3.109616699E2,3.900000095E0,1.633999939E2,8.304539742E-1,9.935046196E0,2.500000000E0,4.300000000E1
1.954872055E2,2.998481891E1,3.143800676E1,2.941242177E2,3.111516113E2,3.519999981E0,1.595000000E2,8.339609177E-1,9.935046196E0,2.500000000E0,4.400000000E1
1.964870419E2,2.998479016E1,3.143802173E1,2.939390366E2,3.109664917E2,3.549999952E0,1.560000000E2,8.375652931E-1,9.935046196E0,2.500000000E0,4.200000000E1
1.974871493E2,2.998476148E1,3.143803917E1,2.930668428E2,3.100943604E2,3.700000048E0,1.501999969E2,8.408992994E-1,9.935046196E0,2.500000000E0,4.500000000E1
1.984872774E2,2.998473663E1,3.143805854E1,2.928601824E2,3.098877563E2,3.359999895E0,1.453999939E2,8.443270460E-1,9.935046196E0,2.500000000E0,4.400000000E1
1.994872133E2,2.998471215E1,3.143808017E1,2.928880187E2,3.099156494E2,3.500000000E0,1.426999969E2,8.478162801E-1,9.935046196E0,2.500000000E0,4.600000000E1
2.004878964E2,2.998468856E1,3.143810406E1,2.929617539E2,3.099894409E2,3.420000076E0,1.405000000E2,8.512202897E-1,9.935046196E0,2.500000000E0,4.600000000E1
2.014873224E2,2.998466739E1,3.143812959E1,2.931032418E2,3.101309814E2,3.420000076E0,1.361999969E2,8.546239129E-1,9.935046196E0,2.500000000E0,4.700000000E1
2.024870105E2,2.998464808E1,3.143815701E1,2.932242854E2,3.102520752E2,3.390000105E0,1.310000000E2,8.580711256E-1,9.935046196E0,2.500000000E0,4.900000000E1
2.034873286E2,2.998462997E1,3.143818606E1,2.931632016E2,3.101910400E2,3.369999886E0,1.268000031E2,8.614811819E-1,9.935046196E0,2.500000000E0,4.900000000E1
2.044875676E2,2.998461360E1,3.143821600E1,2.931179897E2,3.101458740E2,3.339999914E0,1.238000031E2,8.649414069E-1,9.935046196E0,2.500000000E0,4.500000000E1
2.054876365E2,2.998459959E1,3.143824808E1,2.936079984E2,3.106359253E2,3.369999886E0,1.185999985E2,8.682635699E-1,9.935046196E0,2.500000000E0,4.300000000E1
2.064872793E2,2.998458881E1,3.143828025E1,2.936991483E2,3.107271118E2,3.269999981E0,1.145000000E2,8.715987869E-1,9.935046196E0,2.500000000E0,4.200000000E1
2.074875332E2,2.998457953E1,3.143831318E1,2.939723686E2,3.110003662E2,3.339999914E0,1.100999985E2,8.748983912E-1,9.935046196E0,2.500000000E0,4.300000000E1
2.084870041E2,2.998457365E1,3.143834676E1,2.944475601E2,3.114755859E2,3.319999933E0,1.053000031E2,8.782964825E-1,9.935046196E0,2.500000000E0,4.100000000E1
2.094876934E2,2.998457101E1,3.143838191E1,2.943557404E2,3.113837891E2,3.329999924E0,9.950000000E1,8.819152806E-1,9.935046196E0,2.500000000E0,4.300000000E1
2.104873293E2,2.998456986E1,3.143841946E1,2.944295716E2,3.114576416E2,3.430000067E0,9.550000000E1,8.851737361E-1,9.935046196E0,2.500000000E0,4.300000000E1
2.114870652E2,2.998456782E1,3.143845321E1,2.950353855E2,3.120634766E2,3.319999933E0,9.450000000E1,8.885360120E-1,9.935046196E0,2.500000000E0,4.000000000E1
2.124878127E2,2.998456778E1,3.143848812E1,2.952826821E2,3.123107910E2,3.519999981E0,9.119999695E1,8.918580917E-1,9.935046196E0,2.500000000E0,3.900000000E1
2.134877309E2,2.998456859E1,3.143852260E1,2.954665039E2,3.124946289E2,3.240000010E0,8.909999847E1,8.953495016E-1,9.935046196E0,2.500000000E0,3.800000000E1
2.144872586E2,2.998456880E1,3.143855885E1,2.959409730E2,3.129691162E2,3.359999895E0,9.040000153E1,8.987030211E-1,9.935046196E0,2.500000000E0,4.300000000E1
2.154869529E2,2.998456949E1,3.143859366E1,2.964408955E2,3.134690552E2,3.299999952E0,9.040000153E1,9.021889245E-1,9.935046196E0,2.500000000E0,4.200000000E1
2.164875930E2,2.998456736E1,3.143862977E1,2.963941812E2,3.134223633E2,3.069999933E0,9.200000000E1,9.053996905E-1,1.009718895E1,2.500000000E0,4.100000000E1
2.174873881E2,2.998456828E1,3.143866309E1,2.970459603E2,3.140741577E2,3.099999905E0,9.240000153E1,9.085402972E-1,1.011671162E1,2.500000000E0,4.100000000E1
2.184873090E2,2.998456710E1,3.143869567E1,2.973630802E2,3.143912964E2,3.289999962E0,9.330000305E1,9.117698514E-1,9.935046196E0,2.500000000E0,4.100000000E1
2.194871521E2,2.998456495E1,3.143872911E1,2.977041846E2,3.147324219E2,3.380000114E0,9.380000305E1,9.151287385E-1,9.935046196E0,2.500000000E0,2.600000000E1
2.204873723E2,2.998456381E1,3.143876396E1,2.978170797E2,3.148453369E2,3.460000038E0,9.409999847E1,9.184012561E-1,9.935046196E0,2.500000000E0,3.400000000E1
2.214872130E2,2.998456285E1,3.143879792E1,2.981393262E2,3.151676025E2,3.299999952E0,9.350000000E1,9.220460757E-1,9.935046196E0,2.500000000E0,3.800000000E1
2.224870544E2,2.998456197E1,3.143883575E1,2.986550523E2,3.156833496E2,3.460000038E0,9.109999847E1,9.252560765E-1,9.935046196E0,2.500000000E0,3.900000000E1
2.234878766E2,2.998456130E1,3.143886907E1,2.986193284E2,3.156476440E2,3.160000086E0,9.150000000E1,9.286263252E-1,9.935046196E0,2.500000000E0,3.900000000E1
2.244877305E2,2.998456048E1,3.143890405E1,2.989899756E2,3.160183105E2,3.569999933E0,9.069999695E1,9.321246544E-1,9.935046196E0,2.500000000E0,4.000000000E1
2.254873556E2,2.998456086E1,3.143894037E1,2.987939128E2,3.158222656E2,3.450000048E0,8.869999695E1,9.355413643E-1,9.935046196E0,2.500000000E0,3.800000000E1
2.264871307E2,2.998456468E1,3.143897557E1,2.991083551E2,3.161367188E2,3.269999981E0,8.280000305E1,9.386429293E-1,9.935046196E0,2.500000000E0,3.700000000E1
2.274874902E2,2.998457214E1,3.143900660E1,2.993834997E2,3.164118652E2,2.970000029E0,7.440000153E1,9.416766105E-1,9.935046196E0,2.500000000E0,3.700000000E1
2.284869569E2,2.998458508E1,3.143903433E1,2.997723647E2,3.168007202E2,3.019999981E0,6.220000076E1,9.445443611E-1,9.935046196E0,2.500000000E0,3.900000000E1
2.294870569E2,2.998460524E1,3.143905290E1,2.997326590E2,3.167609863E2,2.829999924E0,4.340000153E1,9.475697954E-1,9.935046196E0,2.500000000E0,4.000000000E1
2.304870486E2,2.998463125E1,3.143906212E1,2.997364871E2,3.167647705E2,2.869999886E0,2.100000000E1,9.506668383E-1,9.935046196E0,2.500000000E0,4.500000000E1
2.314876068E2,2.998465910E1,3.143906254E1,2.999324007E2,3.169606323E2,2.839999914E0,5.400000095E0,9.536847294E-1,9.935046196E0,2.500000000E0,4.500000000E1
2.324870715E2,2.998468612E1,3.143905959E1,3.000891300E2,3.171173096E2,2.700000048E0,3.582000122E2,9.564924790E-1,9.935046196E0,2.500000000E0,4.600000000E1
2.334869633E2,2.998471130E1,3.143905741E1,3.004357358E2,3.174638672E2,2.609999895E0,3.592000122E2,9.587180757E-1,9.935046196E0,2.500000000E0,4.800000000E1
2.344872465E2,2.998473112E1,3.143906063E1,3.005015671E2,3.175296631E2,2.240000010E0,1.089999962E1,9.610844634E-1,9.935046196E0,2.500000000E0,4.700000000E1
2.354876716E2,2.998474939E1,3.143907323E1,3.004867022E2,3.175147705E2,2.440000057E0,3.409999847E1,9.633838028E-1,9.935046196E0,2.500000000E0,4.500000000E1
2.364875861E2,2.998476048E1,3.143909338E1,3.004356873E2,3.174637451E2,2.269999981E0,5.529999924E1,9.639864501E-1,9.935046196E0,2.500000000E0,4.300000000E1
2.374872856E2,2.998475597E1,3.143909685E1,3.005894857E2,3.176175537E2,0.000000000E0,NaN,9.651638549E-1,9.935046196E0,2.500000000E0,4.200000000E1
2.384869140E2,2.998475765E1,3.143910892E1,3.013901418E2,3.184182129E2,1.340000033E0,7.719999695E1,9.715851657E-1,9.935046196E0,2.500000000E0,4.000000000E1
2.394872512E2,2.998475806E1,3.143917559E1,3.004802575E2,3.175083618E2,2.440000057E0,9.250000000E1,9.736811192E-1,1.020610428E1,2.500000000E0,4.000000000E1
2.404861878E2,2.998476021E1,3.143919721E1,3.006663467E2,3.176944580E2,2.299999952E0,8.830000305E1,9.754451478E-1,1.023854351E1,2.500000000E0,4.100000000E1
2.414860912E2,2.998476105E1,3.143921550E1,3.011987485E2,3.182268677E2,1.850000024E0,8.490000153E1,9.770808751E-1,9.935046196E0,2.500000000E0,3.900000000E1
2.424866116E2,2.998476586E1,3.143923155E1,3.013743475E2,3.184024658E2,1.639999986E0,7.590000153E1,9.785924690E-1,9.935046196E0,2.500000000E0,2.700000000E1
2.434863473E2,2.998477393E1,3.143924418E1,3.016892365E2,3.187173462E2,1.340000033E0,7.559999847E1,9.794383413E-1,9.935046196E0,2.500000000E0,3.300000000E1
2.444860959E2,2.998478068E1,3.143924823E1,3.022474135E2,3.192755127E2,9.100000262E-1,3.900000000E1,9.803677884E-1,9.935046196E0,2.500000000E0,3.700000000E1
2.454868621E2,2.998478573E1,3.143925592E1,3.026587350E2,3.196868286E2,9.900000095E-1,7.559999847E1,9.809975920E-1,9.935046196E0,2.500000000E0,3.700000000E1
2.464868670E2,2.998478937E1,3.143926093E1,3.028117544E2,3.198398438E2,6.299999952E-1,7.550000000E1,9.816080019E-1,9.935046196E0,2.500000000E0,3.800000000E1
2.474866347E2,2.998479106E1,3.143926696E1,3.030032217E2,3.200313110E2,7.200000286E-1,7.750000000E1,9.824420671E-1,9.935046196E0,2.500000000E0,4.200000000E1
2.484863597E2,2.998479106E1,3.143927562E1,3.026790596E2,3.197071533E2,8.799999952E-1,7.800000000E1,9.832325222E-1,9.935046196E0,2.500000000E0,4.200000000E1
2.494861525E2,2.998479060E1,3.143928381E1,3.030448993E2,3.200729980E2,7.699999809E-1,7.780000305E1,9.843389724E-1,9.935046196E0,2.500000000E0,4.000000000E1
2.504858967E2,2.998478641E1,3.143929423E1,3.031806283E2,3.202087402E2,1.230000019E0,1.170000000E2,9.856029519E-1,9.935046196E0,2.500000000E0,4.100000000E1
2.514862950E2,2.998478060E1,3.143930551E1,3.028823939E2,3.199105225E2,1.139999986E0,7.790000153E1,9.878635740E-1,9.935046196E0,2.500000000E0,4.000000000E1
2.524865177E2,2.998477032E1,3.143932576E1,3.025933629E2,3.196215210E2,2.640000105E0,1.208000031E2,9.907642936E-1,9.935046196E0,2.500000000E0,4.100000000E1
2.534868470E2,2.998475448E1,3.143934969E1,3.030282576E2,3.200564575E2,3.329999924E0,1.244000015E2,9.936961946E-1,9.935046196E0,2.500000000E0,3.900000000E1
2.544866847E2,2.998473996E1,3.143937510E1,3.033930856E2,3.204213257E2,3.180000067E0,1.206999969E2,9.965947870E-1,9.935046196E0,2.500000000E0,3.900000000E1
2.554866037E2,2.998472345E1,3.143939839E1,3.036616586E2,3.206899414E2,3.140000105E0,1.298000031E2,9.993440551E-1,9.935046196E0,2.500000000E0,3.500000000E1
2.564864307E2,2.998470174E1,3.143941205E1,3.049198508E2,3.219481812E2,2.799999952E0,1.545000000E2,1.001360553E0,9.935046196E0,2.500000000E0,3.200000000E1
2.574862702E2,2.998468378E1,3.143941495E1,3.043461463E2,3.213745117E2,1.659999967E0,1.738000031E2,1.003524407E0,9.935046196E0,2.500000000E0,4.000000000E1
2.584861156E2,2.998466432E1,3.143941497E1,3.032207437E2,3.202491455E2,2.240000010E0,1.846000061E2,1.005931426E0,9.935046196E0,2.500000000E0,4.400000000E1
2.594860834E2,2.998464278E1,3.143941249E1,3.023880631E2,3.194165039E2,2.410000086E0,1.906999969E2,1.008305655E0,9.935046196E0,2.500000000E0,4.800000000E1
2.604859864E2,2.998462189E1,3.143940739E1,3.015113177E2,3.185397949E2,2.390000105E0,1.983999939E2,1.010911500E0,9.935046196E0,2.500000000E0,4.800000000E1
2.614860019E2,2.998460071E1,3.143939581E1,3.011909715E2,3.182194824E2,2.700000048E0,2.136000061E2,1.014000702E0,9.935046196E0,2.500000000E0,4.900000000E1
2.624867384E2,2.998458042E1,3.143937390E1,3.010977441E2,3.181262817E2,3.269999981E0,2.276000061E2,1.017535924E0,9.935046196E0,2.500000000E0,4.900000000E1
2.634868219E2,2.998456772E1,3.143934025E1,3.006101277E2,3.176386719E2,3.769999981E0,2.503000031E2,1.021348057E0,9.935046196E0,2.500000000E0,5.200000000E1
2.644868336E2,2.998456582E1,3.143930073E1,3.005972049E2,3.176257324E2,3.779999971E0,2.673999939E2,1.025189128E0,9.935046196E0,2.500000000E0,5.400000000E1
2.654861579E2,2.998456911E1,3.143926103E1,3.003605980E2,3.173890991E2,3.710000038E0,2.765000000E2,1.028790376E0,9.935046196E0,2.500000000E0,5.100000000E1
2.664861150E2,2.998457455E1,3.143922417E1,3.002143257E2,3.172427979E2,3.410000086E0,2.777999878E2,1.032494986E0,9.935046196E0,2.500000000E0,5.000000000E1
2.674860641E2,2.998457830E1,3.143918595E1,3.006863981E2,3.177148438E2,3.740000010E0,2.727999878E2,1.036416529E0,9.935046196E0,2.500000000E0,4.800000000E1
2.684860184E2,2.998457958E1,3.143914526E1,3.013471879E2,3.183756104E2,3.819999933E0,2.706000061E2,1.040410406E0,9.935046196E0,2.500000000E0,4.700000000E1
2.694863628E2,2.998457738E1,3.143910387E1,3.012933719E2,3.183217773E2,3.670000076E0,2.631000061E2,1.044534942E0,9.935046196E0,2.500000000E0,4.600000000E1
2.704859659E2,2.998457569E1,3.143906109E1,3.015958198E2,3.186242065E2,3.940000057E0,2.673999939E2,1.048407714E0,9.935046196E0,2.500000000E0,4.500000000E1
2.714859697E2,2.998457870E1,3.143902103E1,3.024683434E2,3.194967041E2,3.720000029E0,2.727999878E2,1.052311644E0,9.935046196E0,2.500000000E0,4.700000000E1
2.724863348E2,2.998457919E1,3.143898050E1,3.024238704E2,3.194522095E2,4.019999981E0,2.698999939E2,1.056253745E0,9.935046196E0,2.500000000E0,4.600000000E1
2.734862888E2,2.998457932E1,3.143893957E1,3.024914575E2,3.195197754E2,3.900000095E0,2.697000122E2,1.060241379E0,9.935046196E0,2.500000000E0,4.600000000E1
2.744862130E2,2.998457842E1,3.143889818E1,3.024754247E2,3.195037231E2,4.000000000E0,2.690000000E2,1.064190028E0,9.935046196E0,2.500000000E0,4.700000000E1
2.754861257E2,2.998457736E1,3.143885720E1,3.018810833E2,3.189093628E2,3.730000019E0,2.693999939E2,1.068178472E0,9.935046196E0,2.500000000E0,4.600000000E1
2.764861076E2,2.998457766E1,3.143881579E1,3.018655410E2,3.188937988E2,3.950000048E0,2.712999878E2,1.072035183E0,9.935046196E0,2.500000000E0,4.500000000E1
2.774859967E2,2.998457813E1,3.143877575E1,3.014598006E2,3.184880371E2,3.730000019E0,2.715000000E2,1.075998391E0,9.935046196E0,2.500000000E0,4.400000000E1
2.784859470E2,2.998457969E1,3.143873464E1,3.013389749E2,3.183671875E2,4.030000210E0,2.713999939E2,1.079918400E0,9.935046196E0,2.500000000E0,4.400000000E1
2.794868175E2,2.998458127E1,3.143869398E1,3.005831393E2,3.176113281E2,3.869999886E0,2.720000000E2,1.083699863E0,9.935046196E0,2.500000000E0,4.100000000E1
2.804867934E2,2.998458285E1,3.143865476E1,3.007755451E2,3.178037109E2,3.869999886E0,2.722999878E2,1.087684495E0,9.935046196E0,2.500000000E0,4.000000000E1
2.814862537E2,2.998458319E1,3.143861339E1,3.009793632E2,3.180075073E2,4.000000000E0,2.712999878E2,1.091683419E0,9.935046196E0,2.500000000E0,4.200000000E1
2.824869066E2,2.998458332E1,3.143857187E1,3.005224755E2,3.175505981E2,3.950000048E0,2.720000000E2,1.095734069E0,9.935046196E0,2.500000000E0,4.000000000E1
2.834867567E2,2.998458264E1,3.143852982E1,2.996858258E2,3.167139282E2,4.070000172E0,2.697999878E2,1.099743060E0,9.935046196E0,2.500000000E0,3.800000000E1
2.844860724E2,2.998458034E1,3.143848828E1,2.990805570E2,3.161086426E2,3.960000038E0,2.701000061E2,1.103746871E0,9.935046196E0,2.500000000E0,3.700000000E1
2.854862757E2,2.998458009E1,3.143844671E1,2.987678336E2,3.157958984E2,3.809999943E0,2.705000000E2,1.107697222E0,9.935046196E0,2.500000000E0,3.900000000E1
2.864866995E2,2.998458298E1,3.143840583E1,2.987980113E2,3.158260498E2,3.920000076E0,2.735000000E2,1.111720082E0,9.935046196E0,2.500000000E0,3.800000000E1
2.874867693E2,2.998458957E1,3.143836476E1,2.986028541E2,3.156308594E2,3.990000010E0,2.797000122E2,1.115819425E0,9.935046196E0,2.500000000E0,4.000000000E1
2.884864692E2,2.998459899E1,3.143832361E1,2.985014523E2,3.155294189E2,3.960000038E0,2.831000061E2,1.119866004E0,9.935046196E0,2.500000000E0,4.000000000E1
2.894865031E2,2.998461399E1,3.143828533E1,2.983170517E2,3.153449707E2,3.720000029E0,2.912999878E2,1.123873698E0,9.935046196E0,2.500000000E0,4.600000000E1
2.904862732E2,2.998463347E1,3.143825032E1,2.985933511E2,3.156212158E2,3.829999924E0,2.962000122E2,1.127792568E0,9.935046196E0,2.500000000E0,4.700000000E1
2.914867103E2,2.998465156E1,3.143821540E1,2.983181342E2,3.153459473E2,3.680000067E0,2.972999878E2,1.132266944E0,9.935046196E0,2.500000000E0,4.400000000E1
2.924864921E2,2.998467451E1,3.143817724E1,2.983586019E2,3.153863525E2,4.590000153E0,3.018999939E2,1.136303127E0,9.935046196E0,2.500000000E0,4.400000000E1
2.934864016E2,2.998469932E1,3.143814665E1,2.987556365E2,3.157833252E2,3.900000095E0,3.087999878E2,1.140340789E0,9.935046196E0,2.500000000E0,4.200000000E1
2.944862416E2,2.998472455E1,3.143811650E1,2.986745223E2,3.157021484E2,3.930000067E0,3.107000122E2,1.144399491E0,9.935046196E0,2.500000000E0,4.200000000E1
2.954867094E2,2.998475223E1,3.143808903E1,2.983426179E2,3.153701782E2,4.010000229E0,3.163999939E2,1.148550204E0,9.935046196E0,2.500000000E0,3.700000000E1
2.964864969E2,2.998478274E1,3.143806420E1,2.981687985E2,3.151962891E2,3.990000010E0,3.222000122E2,1.152827361E0,9.935046196E0,2.500000000E0,3.700000000E1
2.974860709E2,2.998481473E1,3.143803954E1,2.978000964E2,3.148275146E2,4.019999981E0,3.248999939E2,1.156999755E0,9.935046196E0,2.500000000E0,4.000000000E1
2.984860635E2,2.998484765E1,3.143801875E1,2.977186867E2,3.147460327E2,3.869999886E0,3.307999878E2,1.161077387E0,9.935046196E0,2.500000000E0,3.900000000E1
2.994859958E2,2.998488117E1,3.143800158E1,2.961970906E2,3.132243652E2,4.329999924E0,3.342000122E2,1.164521535E0,9.935046196E0,2.500000000E0,4.000000000E1
3.004862826E2,2.998491040E1,3.143798975E1,2.961008378E2,3.131280518E2,3.039999962E0,3.407000122E2,1.168251873E0,9.935046196E0,2.500000000E0,4.100000000E1
3.014861154E2,2.998494278E1,3.143797962E1,2.958778811E2,3.129050293E2,3.609999895E0,3.447000122E2,1.171903489E0,9.935046196E0,2.500000000E0,4.600000000E1
3.024867333E2,2.998497493E1,3.143797189E1,2.960638582E2,3.130909424E2,3.390000105E0,3.485000000E2,1.174682960E0,9.935046196E0,2.500000000E0,4.500000000E1
3.034860949E2,2.998499927E1,3.143796532E1,2.958668856E2,3.128939209E2,1.629999995E0,3.515000000E2,1.175572737E0,9.935046196E0,2.500000000E0,4.400000000E1
3.044861369E2,2.998500716E1,3.143796378E1,2.960939519E2,3.131209717E2,5.899999738E-1,3.500000000E2,1.175784457E0,9.935046196E0,2.500000000E0,4.500000000E1
3.054860337E2,2.998500901E1,3.143796430E1,2.958710547E2,3.128980713E2,1.599999964E-1,3.501000061E2,1.176594772E0,9.935046196E0,2.500000000E0,4.500000000E1
3.064859364E2,2.998501628E1,3.143796488E1,2.960004626E2,3.130274658E2,1.720000029E0,3.532999878E2,1.178584691E0,9.935046196E0,2.500000000E0,4.300000000E1
3.074867664E2,2.998503412E1,3.143796325E1,2.958321007E2,3.128590698E2,2.480000019E0,3.537000122E2,1.181518112E0,9.935046196E0,2.500000000E0,4.300000000E1
3.084864422E2,2.998506050E1,3.143796300E1,2.961195647E2,3.131464844E2,3.480000019E0,3.570000000E2,1.184719606E0,9.935046196E0,2.500000000E0,4.300000000E1
3.094863142E2,2.998508926E1,3.143796456E1,2.959112437E2,3.129381104E2,3.410000086E0,8.999999762E-1,1.188235679E0,9.935046196E0,2.500000000E0,4.200000000E1
3.104862597E2,2.998512088E1,3.143796482E1,2.963365956E2,3.133634033E2,3.609999895E0,0.000000000E0,1.191688386E0,9.935046196E0,2.500000000E0,4.000000000E1
3.114862590E2,2.998515193E1,3.143796454E1,2.967447959E2,3.137715454E2,3.430000067E0,3.571000061E2,1.194937012E0,9.935046196E0,2.500000000E0,4.000000000E1
