"Time (s)","Latitude (°)","Longitude (°)","Altitude (m)","Altitude WGS84 (m)","Speed (m/s)","Direction (°)","Distance (km)","Horizontal Accuracy (m)","Vertical Accuracy (m)","Satellites"
1.518732057E2,2.998731383E1,3.143836407E1,3.083611822E2,3.253840942E2,1.960000038E0,2.263999939E2,7.410663904E-1,3.790092468E0,3.245806456E0,2.200000000E1
1.528732326E2,2.998730171E1,3.143834990E1,3.080691136E2,3.250920410E2,2.079999924E0,2.225000000E2,7.429643863E-1,3.790092468E0,3.511623621E0,2.000000000E1
1.538728699E2,2.998728902E1,3.143833672E1,3.082382861E2,3.252612305E2,1.779999971E0,2.186000061E2,7.449160179E-1,3.790092468E0,3.453052044E0,2.200000000E1
1.548737084E2,2.998727448E1,3.143832537E1,3.083109576E2,3.253339233E2,1.960000038E0,2.103999939E2,7.470112877E-1,3.790092468E0,3.552827835E0,1.900000000E1
1.558730542E2,2.998725785E1,3.143831514E1,3.083918643E2,3.254148560E2,2.250000000E0,2.071999969E2,7.489596519E-1,3.790092468E0,3.480939150E0,1.900000000E1
1.568737275E2,2.998724116E1,3.143830898E1,3.103621122E2,3.273851318E2,2.200000048E0,1.906000061E2,7.511578061E-1,3.790092468E0,3.225963593E0,2.000000000E1
1.578733721E2,2.998722157E1,3.143830592E1,3.109864667E2,3.280095215E2,2.640000105E0,1.836000061E2,7.536379782E-1,3.790092468E0,3.277273417E0,2.000000000E1
1.588730110E2,2.998719927E1,3.143830645E1,3.108993887E2,3.279224854E2,2.559999943E0,1.806000061E2,7.562172042E-1,3.790092468E0,3.283645630E0,2.200000000E1
1.598735147E2,2.998717609E1,3.143830743E1,3.110862345E2,3.281093750E2,2.500000000E0,1.818000031E2,7.583636855E-1,3.790092468E0,3.153969049E0,2.000000000E1
1.608730712E2,2.998715683E1,3.143830893E1,3.100494545E2,3.270726318E2,2.150000095E0,1.816000061E2,7.605620503E-1,3.790092468E0,3.117573738E0,2.100000000E1
1.618721910E2,2.998713725E1,3.143831209E1,3.100473411E2,3.270705566E2,2.210000038E0,1.806999969E2,7.625940542E-1,3.790092468E0,3.381407022E0,1.900000000E1
1.628732098E2,2.998711905E1,3.143831399E1,3.092269936E2,3.262502441E2,1.919999957E0,1.803999939E2,7.638866258E-1,3.790092468E0,3.625680208E0,2.000000000E1
1.638733528E2,2.998710758E1,3.143831617E1,3.104575619E2,3.274808350E2,1.269999981E0,1.816999969E2,7.650210312E-1,3.790092468E0,3.209363461E0,1.700000000E1
1.648735471E2,2.998709739E1,3.143831674E1,3.101980821E2,3.272213745E2,1.000000000E0,1.841999969E2,7.654881558E-1,3.790092468E0,3.237145901E0,1.800000000E1
1.658731433E2,2.998709320E1,3.143831639E1,3.107124177E2,3.277357178E2,3.700000048E-1,1.843000031E2,7.660726169E-1,3.790092468E0,3.104251623E0,2.000000000E1
1.668730541E2,2.998708801E1,3.143831735E1,3.117529959E2,3.287763062E2,8.199999928E-1,1.843000031E2,7.667517430E-1,3.790092468E0,3.153196335E0,2.200000000E1
1.678733297E2,2.998708191E1,3.143831770E1,3.124655697E2,3.294888916E2,8.600000143E-1,1.813999939E2,7.679560823E-1,3.790092468E0,3.251836538E0,2.000000000E1
1.688735217E2,2.998707123E1,3.143831562E1,3.126493887E2,3.296727295E2,1.159999967E0,1.878000031E2,7.692153765E-1,3.790092468E0,3.366930962E0,2.200000000E1
1.698732774E2,2.998705997E1,3.143831422E1,3.134442903E2,3.304676514E2,1.149999976E0,1.835000000E2,7.709970116E-1,3.790092468E0,3.340596199E0,2.000000000E1
1.708731202E2,2.998704398E1,3.143831540E1,3.144524995E2,3.314758911E2,2.359999895E0,1.813999939E2,7.736684583E-1,3.790092468E0,3.252386808E0,2.000000000E1
1.718729964E2,2.998701996E1,3.143831484E1,3.153215345E2,3.323449707E2,3.220000029E0,1.840000000E2,7.769416198E-1,3.790092468E0,2.825096846E0,2.000000000E1
1.728731448E2,2.998699058E1,3.143831274E1,3.156391076E2,3.326625977E2,3.690000057E0,1.830000000E2,7.805866852E-1,3.790092468E0,2.710178614E0,2.300000000E1
1.738731519E2,2.998695782E1,3.143831139E1,3.150025724E2,3.320261230E2,3.740000010E0,1.828999939E2,7.842302447E-1,3.790092468E0,2.500000000E0,2.300000000E1
1.748734352E2,2.998692514E1,3.143830863E1,3.149884747E2,3.320120850E2,3.829999924E0,1.865000000E2,7.879456258E-1,3.790092468E0,2.500000000E0,2.200000000E1
1.758737720E2,2.998689223E1,3.143830196E1,3.152488536E2,3.322725220E2,4.050000191E0,1.908999939E2,7.916976258E-1,3.790092468E0,2.500000000E0,2.000000000E1
1.768729292E2,2.998685981E1,3.143829116E1,3.157372628E2,3.327609863E2,3.930000067E0,1.958000031E2,7.954040366E-1,3.790092468E0,2.500000000E0,2.200000000E1
1.778737532E2,2.998682898E1,3.143827653E1,3.159653621E2,3.329891357E2,4.079999924E0,1.985000000E2,7.992900305E-1,3.790092468E0,2.500000000E0,2.500000000E1
1.788733392E2,2.998679614E1,3.143826273E1,3.150287843E2,3.320526123E2,4.199999809E0,1.983000031E2,8.033025174E-1,3.790092468E0,2.500000000E0,2.100000000E1
1.798738127E2,2.998676288E1,3.143824657E1,3.155949536E2,3.326188354E2,4.050000191E0,1.990000000E2,8.073312850E-1,3.790092468E0,2.500000000E0,1.900000000E1
1.808729485E2,2.998672990E1,3.143822925E1,3.163458163E2,3.333697510E2,4.000000000E0,2.003000031E2,8.114246810E-1,3.790092468E0,2.500000000E0,1.800000000E1
1.818732061E2,2.998669582E1,3.143821318E1,3.167042813E2,3.337282715E2,4.070000172E0,2.005000000E2,8.154792960E-1,3.790092468E0,2.595284700E0,1.800000000E1
1.828735662E2,2.998666169E1,3.143819836E1,3.162493911E2,3.332734375E2,4.190000057E0,2.008999939E2,8.197657927E-1,3.790092468E0,2.704257250E0,1.500000000E1
1.838726999E2,2.998662586E1,3.143818194E1,3.163895913E2,3.334136963E2,4.260000229E0,2.015000000E2,8.240440288E-1,3.790092468E0,2.754641533E0,2.100000000E1
1.848722362E2,2.998659059E1,3.143816419E1,3.162676472E2,3.332918091E2,4.119999886E0,2.018000031E2,8.282075137E-1,3.790092468E0,2.994536877E0,2.000000000E1
1.858734109E2,2.998655609E1,3.143814739E1,3.156183603E2,3.326425781E2,4.179999828E0,2.021000061E2,8.321441588E-1,3.790092468E0,3.101509333E0,1.900000000E1
1.868730415E2,2.998652280E1,3.143813348E1,3.159710274E2,3.329953003E2,3.839999914E0,1.991000061E2,8.359548861E-1,3.790092468E0,3.237271547E0,2.100000000E1
1.878733893E2,2.998648977E1,3.143812293E1,3.159542474E2,3.329785767E2,3.910000086E0,1.956999969E2,8.398999360E-1,3.790092468E0,3.495646477E0,2.300000000E1
1.888734431E2,2.998645540E1,3.143811277E1,3.157042494E2,3.327286377E2,4.050000191E0,1.936000061E2,8.437711824E-1,3.790092468E0,3.167365313E0,1.800000000E1
1.898734499E2,2.998642124E1,3.143810501E1,3.163687403E2,3.333931885E2,3.869999886E0,1.905000000E2,8.475286559E-1,3.790092468E0,3.245078087E0,2.200000000E1
1.908737448E2,2.998638759E1,3.143810144E1,3.162071802E2,3.332316895E2,3.799999952E0,1.891999969E2,8.514380872E-1,3.790092468E0,3.517153025E0,1.800000000E1
1.918731995E2,2.998635278E1,3.143809574E1,3.147997083E2,3.318242798E2,3.920000076E0,1.898999939E2,8.551844033E-1,3.790092468E0,3.626282692E0,2.000000000E1
1.928733694E2,2.998631946E1,3.143808998E1,3.149266631E2,3.319512939E2,3.559999943E0,1.898999939E2,8.584695485E-1,3.790092468E0,3.722824097E0,2.300000000E1
1.938734639E2,2.998629023E1,3.143808502E1,3.164115964E2,3.334362793E2,3.240000010E0,1.893000031E2,8.615507765E-1,3.790092468E0,3.477848530E0,2.300000000E1
1.948735574E2,2.998626294E1,3.143807947E1,3.156509281E2,3.326756592E2,2.950000048E0,1.883999939E2,8.643288320E-1,3.790092468E0,3.583313227E0,2.200000000E1
1.958732073E2,2.998623833E1,3.143807450E1,3.161402645E2,3.331650391E2,2.730000019E0,1.851999969E2,8.671130194E-1,3.790092468E0,3.352140665E0,2.000000000E1
1.968730360E2,2.998621331E1,3.143807562E1,3.149760326E2,3.320008545E2,2.740000010E0,1.711000061E2,8.699785417E-1,3.790092468E0,3.186063528E0,1.700000000E1
1.978732073E2,2.998618907E1,3.143808572E1,3.149006647E2,3.319255371E2,2.970000029E0,1.541999969E2,8.732928987E-1,3.790092468E0,3.302745819E0,2.100000000E1
1.988734855E2,2.998616539E1,3.143810662E1,3.145267694E2,3.315516968E2,3.660000086E0,1.423000031E2,8.770950952E-1,3.790092468E0,3.361838341E0,1.700000000E1
1.998737873E2,2.998613866E1,3.143813124E1,3.114633524E2,3.284883423E2,3.599999905E0,1.363999939E2,8.807834170E-1,3.790092468E0,2.991773367E0,1.800000000E1
2.008731464E2,2.998611518E1,3.143815829E1,3.115606457E2,3.285856934E2,3.559999943E0,1.308999939E2,8.846478801E-1,3.790092468E0,2.842734337E0,2.000000000E1
2.018730180E2,2.998609302E1,3.143818920E1,3.108384205E2,3.278635254E2,3.519999981E0,1.256999969E2,8.882442730E-1,3.790092468E0,2.572971106E0,2.000000000E1
2.028736060E2,2.998607436E1,3.143821970E1,3.105837314E2,3.276088867E2,3.400000095E0,1.228000031E2,8.919067501E-1,3.790092468E0,2.708166838E0,2.000000000E1
2.038730632E2,2.998605925E1,3.143825349E1,3.105205145E2,3.275457153E2,3.730000019E0,1.138000031E2,8.956963174E-1,3.790092468E0,2.726446629E0,1.800000000E1
2.048733205E2,2.998604958E1,3.143829122E1,3.105138853E2,3.275391235E2,3.690000057E0,1.049000015E2,8.993084610E-1,3.790092468E0,3.039819479E0,2.100000000E1
2.058732216E2,2.998604432E1,3.143832823E1,3.103974625E2,3.274227295E2,3.410000086E0,9.759999847E1,9.029040378E-1,3.790092468E0,2.907008171E0,2.200000000E1
2.068728998E2,2.998604277E1,3.143836552E1,3.103221232E2,3.273474121E2,3.420000076E0,9.290000153E1,9.065308952E-1,3.790092468E0,2.621992111E0,7.000000000E0
2.078733788E2,2.998604177E1,3.143840316E1,3.100055127E2,3.270308228E2,3.460000038E0,9.169999695E1,9.101137848E-1,3.790092468E0,2.812758684E0,2.500000000E1
2.088729544E2,2.998604098E1,3.143844035E1,3.101630850E2,3.271884155E2,3.480000019E0,9.100000000E1,9.137085307E-1,3.790092468E0,2.932946444E0,2.800000000E1
2.098733352E2,2.998604049E1,3.143847767E1,3.098004551E2,3.268258057E2,3.500000000E0,9.119999695E1,9.173135127E-1,3.790092468E0,2.950976133E0,3.200000000E1
2.108733960E2,2.998603918E1,3.143851507E1,3.095940127E2,3.266193848E2,3.519999981E0,9.169999695E1,9.210439585E-1,3.790092468E0,2.840629578E0,3.000000000E1
2.118730646E2,2.998603779E1,3.143855377E1,3.095227012E2,3.265480957E2,3.630000114E0,9.140000153E1,9.248250436E-1,3.790092468E0,2.718469858E0,3.000000000E1
2.128732388E2,2.998603706E1,3.143859302E1,3.100925040E2,3.271179199E2,3.650000095E0,9.050000000E1,9.284513683E-1,3.790092468E0,2.557934761E0,3.100000000E1
2.138738001E2,2.998603741E1,3.143863067E1,3.093996143E2,3.264250488E2,3.650000095E0,9.009999847E1,9.321149572E-1,3.790092468E0,2.500000000E0,3.300000000E1
2.148733602E2,2.998603669E1,3.143866870E1,3.091954310E2,3.262208862E2,3.690000057E0,8.959999847E1,9.358492031E-1,3.790092468E0,2.500000000E0,3.500000000E1
2.158733931E2,2.998603755E1,3.143870746E1,3.082074367E2,3.252329102E2,3.690000057E0,8.909999847E1,9.394437533E-1,3.790092468E0,2.500000000E0,3.300000000E1
2.168737713E2,2.998603584E1,3.143874473E1,3.079270189E2,3.249525146E2,3.680000067E0,9.080000305E1,9.430695065E-1,3.790092468E0,2.500000000E0,3.400000000E1
2.178737771E2,2.998603351E1,3.143878228E1,3.079383479E2,3.249638672E2,3.680000067E0,9.140000153E1,9.467508508E-1,3.790092468E0,2.500000000E0,3.400000000E1
2.188733041E2,2.998603176E1,3.143882045E1,3.079495556E2,3.249750977E2,3.680000067E0,9.080000305E1,9.504735710E-1,3.790092468E0,2.500000000E0,3.200000000E1
2.198734863E2,2.998603134E1,3.143885910E1,3.079541127E2,3.249796753E2,3.690000057E0,9.059999847E1,9.542243764E-1,3.790092468E0,2.500000000E0,3.200000000E1
2.208730250E2,2.998603014E1,3.143889802E1,3.078594250E2,3.248850098E2,3.680000067E0,9.080000305E1,9.582885677E-1,3.790092468E0,2.500000000E0,3.200000000E1
2.218733914E2,2.998602532E1,3.143893985E1,3.061950880E2,3.232207031E2,3.759999990E0,9.030000305E1,9.619503859E-1,3.790092468E0,2.500000000E0,3.400000000E1
2.228737346E2,2.998602362E1,3.143897782E1,3.060108613E2,3.230364990E2,3.720000029E0,9.059999847E1,9.657177887E-1,3.790092468E0,2.500000000E0,3.200000000E1
2.238737211E2,2.998602196E1,3.143901689E1,3.055729110E2,3.225985718E2,3.730000019E0,9.100000000E1,9.695423087E-1,3.790092468E0,2.500000000E0,3.300000000E1
2.248735412E2,2.998602192E1,3.143905660E1,3.054516138E2,3.224772949E2,3.710000038E0,9.080000305E1,9.733187899E-1,3.790092468E0,2.500000000E0,3.200000000E1
2.258730498E2,2.998602165E1,3.143909581E1,3.053286684E2,3.223543701E2,3.700000048E0,9.009999847E1,9.771395535E-1,3.790092468E0,2.500000000E0,3.500000000E1
2.268731257E2,2.998602246E1,3.143913547E1,3.057800657E2,3.228057861E2,3.690000057E0,8.969999695E1,9.809432585E-1,3.790092468E0,2.500000000E0,3.500000000E1
2.278737234E2,2.998602127E1,3.143917494E1,3.046985003E2,3.217242432E2,3.700000048E0,8.969999695E1,9.847373652E-1,3.790092468E0,2.500000000E0,3.600000000E1
2.288734485E2,2.998601948E1,3.143921428E1,3.041286526E2,3.211544189E2,3.680000067E0,9.009999847E1,9.883239082E-1,3.790092468E0,2.500000000E0,3.700000000E1
2.298733937E2,2.998601725E1,3.143925143E1,3.039175089E2,3.209432983E2,3.660000086E0,9.050000000E1,9.918512455E-1,3.790092468E0,2.500000000E0,3.500000000E1
2.308735376E2,2.998601537E1,3.143928799E1,3.040310731E2,3.210568848E2,3.630000114E0,9.090000153E1,9.952860469E-1,3.790092468E0,2.500000000E0,3.500000000E1
2.318730678E2,2.998601403E1,3.143932362E1,3.035414284E2,3.205672607E2,3.609999895E0,9.130000305E1,9.987056864E-1,3.790092468E0,2.500000000E0,3.500000000E1
2.328734304E2,2.998601285E1,3.143935910E1,3.030989031E2,3.201247559E2,3.609999895E0,9.150000000E1,1.002179471E0,3.790092468E0,2.500000000E0,3.500000000E1
2.338735768E2,2.998601141E1,3.143939513E1,3.030898488E2,3.201157227E2,3.589999914E0,9.190000153E1,1.005674904E0,3.790092468E0,2.500000000E0,3.400000000E1
2.348729370E2,2.998600971E1,3.143943137E1,3.029568315E2,3.199827271E2,3.609999895E0,9.309999847E1,1.009211449E0,3.790092468E0,2.500000000E0,3.400000000E1
2.358733539E2,2.998600579E1,3.143946781E1,3.029511293E2,3.199770508E2,3.599999905E0,9.690000153E1,1.012794705E0,3.790092468E0,2.500000000E0,3.500000000E1
2.368729366E2,2.998599796E1,3.143950390E1,3.029071509E2,3.199331055E2,3.619999886E0,1.029000015E2,1.016432407E0,3.790092468E0,2.500000000E0,3.300000000E1
2.378735735E2,2.998598621E1,3.143953915E1,3.028129947E2,3.198389893E2,3.660000086E0,1.091999969E2,1.020122458E0,3.790092468E0,2.500000000E0,3.500000000E1
2.388736858E2,2.998597073E1,3.143957304E1,3.027296965E2,3.197557373E2,3.710000038E0,1.158000031E2,1.023839720E0,3.790092468E0,2.500000000E0,3.400000000E1
2.398733748E2,2.998595140E1,3.143960453E1,3.027531428E2,3.197792358E2,3.700000048E0,1.233000031E2,1.027514577E0,3.790092468E0,2.500000000E0,3.100000000E1
2.408735536E2,2.998592832E1,3.143963184E1,3.026247288E2,3.196508789E2,3.680000067E0,1.315000000E2,1.031243100E0,9.935046196E0,2.500000000E0,3.100000000E1
2.418732347E2,2.998590166E1,3.143965532E1,3.025771816E2,3.196033936E2,3.680000067E0,1.400000000E2,1.035100389E0,9.935046196E0,2.500000000E0,3.000000000E1
2.428735129E2,2.998587188E1,3.143967586E1,3.025132727E2,3.195395508E2,3.710000038E0,1.463999939E2,1.038503994E0,9.935046196E0,2.500000000E0,2.900000000E1
2.438733212E2,2.998584444E1,3.143969152E1,3.024121392E2,3.194384766E2,3.240000010E0,1.501999969E2,1.041349761E0,9.935046196E0,2.500000000E0,2.900000000E1
2.448730654E2,2.998582103E1,3.143970346E1,3.023248090E2,3.193511963E2,2.720000029E0,1.525000000E2,1.043723186E0,9.935046196E0,2.500000000E0,2.900000000E1
2.458737280E2,2.998580042E1,3.143970987E1,3.022710563E2,3.192974854E2,2.400000095E0,1.518999939E2,1.046225430E0,1.009174252E1,2.500000000E0,2.900000000E1
2.468734334E2,2.998578022E1,3.143972132E1,3.022597822E2,3.192862549E2,2.390000105E0,1.516000061E2,1.049224247E0,1.008676720E1,2.500000000E0,2.900000000E1
2.478732604E2,2.998575685E1,3.143973686E1,3.024095109E2,3.194360352E2,2.759999990E0,1.493000031E2,1.052651411E0,9.935046196E0,2.500000000E0,3.000000000E1
2.488735336E2,2.998573108E1,3.143975638E1,3.022715133E2,3.192980957E2,3.259999990E0,1.466999969E2,1.056178724E0,9.935046196E0,2.500000000E0,2.200000000E1
2.498730199E2,2.998570601E1,3.143977882E1,3.020813915E2,3.191080322E2,3.579999924E0,1.416000061E2,1.059980682E0,9.935046196E0,2.500000000E0,2.400000000E1
2.508736362E2,2.998568302E1,3.143980804E1,3.018518414E2,3.188785400E2,3.829999924E0,1.311000061E2,1.063752199E0,9.935046196E0,2.500000000E0,3.000000000E1
2.518733101E2,2.998566214E1,3.143983890E1,3.017057905E2,3.187325439E2,3.880000114E0,1.240999985E2,1.067494398E0,9.935046196E0,2.735380173E0,3.100000000E1
2.528729832E2,2.998564436E1,3.143987189E1,3.015074372E2,3.185342407E2,3.839999914E0,1.205000000E2,1.071204576E0,9.935046196E0,2.510775805E0,3.100000000E1
2.538734022E2,2.998563005E1,3.143990669E1,3.013974684E2,3.184243164E2,3.750000000E0,1.151999969E2,1.074888301E0,9.935046196E0,2.500000000E0,3.100000000E1
2.548730621E2,2.998561785E1,3.143994225E1,3.011405915E2,3.181674805E2,3.720000029E0,1.115999985E2,1.078513950E0,9.935046196E0,2.500000000E0,3.200000000E1
2.558736952E2,2.998560705E1,3.143997777E1,3.011454359E2,3.181723633E2,3.700000048E0,1.086999969E2,1.082189025E0,3.790092468E0,2.500000000E0,3.300000000E1
2.568733228E2,2.998559794E1,3.144001445E1,3.010147849E2,3.180417480E2,3.759999990E0,1.063000031E2,1.085836291E0,3.790092468E0,2.500000000E0,3.400000000E1
2.578736710E2,2.998558992E1,3.144005117E1,3.010687063E2,3.180957031E2,3.670000076E0,1.035999985E2,1.089465681E0,3.790092468E0,2.500000000E0,3.300000000E1
2.588736702E2,2.998558351E1,3.144008812E1,3.009624742E2,3.179895020E2,3.670000076E0,1.008000031E2,1.093060338E0,3.790092468E0,2.500000000E0,3.400000000E1
2.598730716E2,2.998557920E1,3.144012511E1,3.009479209E2,3.179749756E2,3.579999924E0,9.700000000E1,1.096567090E0,3.790092468E0,2.500000000E0,3.500000000E1
2.608728091E2,2.998557791E1,3.144016149E1,3.012033931E2,3.182304688E2,3.509999990E0,9.200000000E1,1.100014088E0,3.790092468E0,2.500000000E0,3.600000000E1
2.618720479E2,2.998557918E1,3.144019725E1,3.012301716E2,3.182572632E2,3.460000038E0,8.769999695E1,1.103312094E0,3.790092468E0,2.500000000E0,3.600000000E1
2.628726900E2,2.998558256E1,3.144023127E1,3.011518524E2,3.181789551E2,3.269999981E0,8.440000153E1,1.106334301E0,3.790092468E0,2.500000000E0,3.600000000E1
2.638725537E2,2.998558739E1,3.144026215E1,3.010888574E2,3.181159668E2,3.009999990E0,8.050000000E1,1.109428381E0,3.790092468E0,2.500000000E0,3.400000000E1
2.648727161E2,2.998559488E1,3.144029309E1,3.011459845E2,3.181730957E2,3.109999895E0,7.580000305E1,1.112771016E0,3.790092468E0,2.500000000E0,3.400000000E1
2.658718725E2,2.998560411E1,3.144032612E1,3.013156626E2,3.183427734E2,3.299999952E0,7.119999695E1,1.116125517E0,3.790092468E0,2.500000000E0,3.200000000E1
2.668720000E2,2.998561594E1,3.144035816E1,3.018181097E2,3.188452148E2,3.309999943E0,6.780000305E1,1.119594771E0,3.790092468E0,2.500000000E0,3.400000000E1
2.678727162E2,2.998563013E1,3.144039024E1,3.017106980E2,3.187377930E2,3.420000076E0,6.459999847E1,1.123003438E0,3.790092468E0,2.500000000E0,3.500000000E1
2.688723046E2,2.998564769E1,3.144041925E1,3.015727765E2,3.185998535E2,3.259999990E0,5.879999924E1,1.126213205E0,3.790092468E0,2.500000000E0,3.300000000E1
2.698725959E2,2.998566524E1,3.144044571E1,3.017063407E2,3.187333984E2,3.099999905E0,5.479999924E1,1.129411781E0,3.790092468E0,2.500000000E0,3.200000000E1
2.708723079E2,2.998568515E1,3.144046968E1,3.015794736E2,3.186065063E2,3.190000057E0,4.970000076E1,1.132735706E0,3.790092468E0,2.500000000E0,3.100000000E1
2.718727369E2,2.998570701E1,3.144049322E1,3.011844829E2,3.182114868E2,3.279999971E0,4.420000076E1,1.136119206E0,3.790092468E0,2.500000000E0,3.200000000E1
2.728723987E2,2.998573013E1,3.144051606E1,3.013358816E2,3.183628540E2,3.359999895E0,4.190000153E1,1.139536648E0,3.790092468E0,2.500000000E0,3.000000000E1
2.738719858E2,2.998575450E1,3.144053768E1,3.013547760E2,3.183817139E2,3.400000095E0,3.829999924E1,1.142991788E0,3.790092468E0,2.500000000E0,2.500000000E1
2.748718996E2,2.998578048E1,3.144055736E1,3.012488574E2,3.182757568E2,3.440000057E0,3.470000076E1,1.146538400E0,3.790092468E0,2.500000000E0,2.800000000E1
2.758726252E2,2.998580950E1,3.144057264E1,3.010949732E2,3.181218262E2,3.490000010E0,3.129999924E1,1.150029317E0,3.919624090E0,2.500000000E0,2.500000000E1
2.768724009E2,2.998583667E1,3.144059080E1,3.011429273E2,3.181697388E2,3.500000000E0,3.010000038E1,1.153284427E0,3.917735815E0,2.500000000E0,3.100000000E1
2.778721240E2,2.998586263E1,3.144060642E1,3.011829458E2,3.182097168E2,3.279999971E0,3.010000038E1,1.155735054E0,3.790092468E0,2.500000000E0,3.100000000E1
2.788724305E2,2.998588068E1,3.144062102E1,3.013636361E2,3.183903809E2,2.480000019E0,3.309999847E1,1.158375702E0,3.790092468E0,2.500000000E0,2.400000000E1
2.798727825E2,2.998589994E1,3.144063706E1,3.013890546E2,3.184157715E2,2.700000048E0,3.629999924E1,1.161883584E0,3.790092468E0,2.500000000E0,2.800000000E1
2.808721078E2,2.998592388E1,3.144066078E1,3.025566897E2,3.195833740E2,3.069999933E0,3.829999924E1,1.165158826E0,3.790092468E0,2.500000000E0,2.900000000E1
2.818722230E2,2.998594668E1,3.144068231E1,3.036040846E2,3.206307373E2,3.250000000E0,4.229999924E1,1.168283224E0,3.790092468E0,2.500000000E0,3.300000000E1
2.828727307E2,2.998596759E1,3.144070398E1,3.031177845E2,3.201444092E2,3.099999905E0,4.259999847E1,1.171553287E0,3.790092468E0,2.500000000E0,3.300000000E1
2.838723802E2,2.998598641E1,3.144073007E1,3.035404137E2,3.205670166E2,3.240000010E0,5.159999847E1,1.174858101E0,3.790092468E0,2.500000000E0,3.300000000E1
2.848719393E2,2.998600068E1,3.144076017E1,3.034967238E2,3.205233154E2,3.230000019E0,6.259999847E1,1.178193120E0,3.790092468E0,2.500000000E0,3.500000000E1
2.858726232E2,2.998601096E1,3.144079270E1,3.033883280E2,3.204149170E2,3.329999924E0,7.130000305E1,1.181665961E0,3.790092468E0,2.500000000E0,3.600000000E1
2.868721244E2,2.998601672E1,3.144082814E1,3.034287259E2,3.204553223E2,3.430000067E0,8.050000000E1,1.185289598E0,3.790092468E0,2.500000000E0,3.700000000E1
2.878726255E2,2.998601721E1,3.144086576E1,3.033707242E2,3.203973389E2,3.650000095E0,8.930000305E1,1.188984915E0,3.790092468E0,2.500000000E0,3.900000000E1
2.888723053E2,2.998601460E1,3.144090401E1,3.032833585E2,3.203099976E2,3.660000086E0,9.290000153E1,1.192701132E0,3.790092468E0,2.500000000E0,3.900000000E1
2.898727109E2,2.998601225E1,3.144094250E1,3.031395966E2,3.201662598E2,3.690000057E0,9.250000000E1,1.196374550E0,3.790092468E0,2.500000000E0,3.900000000E1
2.908724382E2,2.998601054E1,3.144098059E1,3.030770739E2,3.201037598E2,3.670000076E0,9.219999695E1,1.200049341E0,3.790092468E0,2.500000000E0,3.900000000E1
2.918719355E2,2.998600876E1,3.144101869E1,3.030508671E2,3.200775757E2,3.700000048E0,9.230000305E1,1.203680485E0,3.790092468E0,2.500000000E0,3.900000000E1
2.928718806E2,2.998600674E1,3.144105632E1,3.028160418E2,3.198427734E2,3.670000076E0,9.300000000E1,1.207249230E0,3.790092468E0,2.500000000E0,3.800000000E1
2.938720967E2,2.998600485E1,3.144109331E1,3.027293494E2,3.197561035E2,3.599999905E0,9.259999847E1,1.210727772E0,3.790092468E0,2.500000000E0,3.300000000E1
2.948727714E2,2.998600387E1,3.144112941E1,3.025894366E2,3.196162109E2,3.599999905E0,9.119999695E1,1.214270835E0,3.790092468E0,2.500000000E0,3.300000000E1
2.958721260E2,2.998600322E1,3.144116619E1,3.025114136E2,3.195382080E2,3.630000114E0,8.990000153E1,1.217863076E0,3.790092468E0,2.500000000E0,3.100000000E1
2.968726193E2,2.998600390E1,3.144120348E1,3.023678412E2,3.193946533E2,3.650000095E0,8.919999695E1,1.221363724E0,3.790092468E0,2.545588017E0,3.000000000E1
2.978719629E2,2.998600487E1,3.144123981E1,3.022719992E2,3.192988281E2,3.500000000E0,8.919999695E1,1.224499019E0,3.790092468E0,2.700746536E0,3.000000000E1
2.988723332E2,2.998600530E1,3.144127236E1,3.022611801E2,3.192880249E2,3.130000114E0,8.869999695E1,1.227386836E0,3.790092468E0,2.715426207E0,3.000000000E1
2.998720941E2,2.998600610E1,3.144130233E1,3.022606170E2,3.192874756E2,2.900000095E0,8.819999695E1,1.230242027E0,3.790092468E0,2.916769266E0,3.000000000E1
3.008719945E2,2.998600453E1,3.144133192E1,3.022886751E2,3.193155518E2,2.930000067E0,9.280000305E1,1.233223809E0,3.790092468E0,2.703108549E0,3.000000000E1
3.018719753E2,2.998600113E1,3.144136263E1,3.021491267E2,3.191760254E2,3.140000105E0,9.600000000E1,1.236517095E0,3.790092468E0,2.886249065E0,2.700000000E1
3.028719325E2,2.998599782E1,3.144139661E1,3.019937076E2,3.190206299E2,3.420000076E0,9.490000153E1,1.240035030E0,3.790092468E0,3.049222708E0,2.600000000E1
3.038721288E2,2.998599622E1,3.144143309E1,3.019870942E2,3.190140381E2,3.589999914E0,9.159999847E1,1.243629365E0,3.790092468E0,3.269400358E0,2.700000000E1
3.048724509E2,2.998599620E1,3.144147041E1,3.018756249E2,3.189025879E2,3.630000114E0,9.040000153E1,1.247265189E0,3.790092468E0,3.399612427E0,2.900000000E1
3.058723046E2,2.998599599E1,3.144150816E1,3.017923533E2,3.188193359E2,3.670000076E0,8.969999695E1,1.250842492E0,3.790092468E0,3.225591421E0,2.900000000E1
3.068719709E2,2.998599641E1,3.144154530E1,3.018259044E2,3.188529053E2,3.640000105E0,8.880000305E1,1.254367539E0,3.790092468E0,2.671065807E0,3.000000000E1
3.078719011E2,2.998599659E1,3.144158190E1,3.018305247E2,3.188575439E2,3.640000105E0,8.969999695E1,1.257857491E0,3.790092468E0,2.769050360E0,3.000000000E1
